,Unnamed: 0,anime_id,title,type,source,episodes,airing,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,studio,genre1,genre2,genre3
2098,10798,7561,Kaitou Reinya,TV,4-koma manga,12,False,"Jan 9, 2009 to Mar 26, 2009",3 min. per ep.,PG - Children,5.79,1124,7822.0,6442,2436,1,Winter 2009,Unknown,Kadokawa Pictures Japan,Sting Ray,Comedy,,
2099,10800,22101,Soredemo Sekai wa Utsukushii,TV,Manga,12,False,"Apr 6, 2014 to Jun 29, 2014",22 min. per ep.,PG-13 - Teens 13 or older,7.8,69805,890.0,564,146826,1324,Spring 2014,Unknown,"VAP, Hakusensha, Nippon Television Network",Studio Pierrot,Adventure, Romance, Fantasy
2100,10806,17505,Mushibugyou,TV,Manga,26,False,"Apr 8, 2013 to Sep 30, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.44,20862,1857.0,1479,52850,145,Spring 2013,Mondays at 18:00 (JST),"TV Tokyo, Dentsu, Avex Pictures",Seven Arcs Pictures,Action, Historical, Super Power
2101,10807,6381,Strike Witches 2,TV,Original,12,False,"Jul 8, 2010 to Sep 23, 2010",24 min. per ep.,R+ - Mild Nudity,7.4,29923,2049.0,1347,60260,251,Summer 2010,Unknown,"NTT Docomo, 501st JOINT FIGHTER WING",AIC Spirits,Action, Military, Sci-Fi
2102,10809,12611,Sengoku Collection,TV,Game,26,False,"Apr 6, 2012 to Sep 28, 2012",24 min. per ep.,PG-13 - Teens 13 or older,6.5,4412,5621.0,2769,18450,23,Spring 2012,Fridays at 01:45 (JST),"TV Tokyo, Nihon Ad Systems, ZERO-A",Brain&#039;s Base,Fantasy, Parody, Samurai
2103,10810,14719,JoJo no Kimyou na Bouken (TV),TV,Manga,26,False,"Oct 6, 2012 to Apr 6, 2013",24 min. per ep.,R - 17+ (violence & profanity),8.41,187286,159.0,166,339574,12556,Fall 2012,Saturdays at 00:30 (JST),"Yomiko Advertising, Warner Bros., KlockWorx",David Production,Action, Adventure, Supernatural
2104,10813,14345,Btooom!,TV,Manga,12,False,"Oct 4, 2012 to Dec 20, 2012",24 min. per ep.,R - 17+ (violence & profanity),7.59,273599,1371.0,94,461700,2899,Fall 2012,Thursdays at 23:00 (JST),"Sotsu, KlockWorx, flying DOG, Showgate",Madhouse,Action, Sci-Fi, Psychological
2105,10817,340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,TV,Manga,26,False,"Apr 6, 2004 to Sep 28, 2004",23 min. per ep.,R - 17+ (violence & profanity),7.65,7199,1227.0,2929,16575,114,Spring 2004,Tuesdays at 18:00 (JST),"TV Tokyo, Sotsu, Marvelous, Media Factory",Studio Comet,Action, Historical, Martial Arts
2106,10828,2089,Choujikuu Seiki Orguss,TV,Original,35,False,"Jul 3, 1983 to Apr 8, 1984",25 min. per ep.,PG-13 - Teens 13 or older,6.71,696,4690.0,5899,3084,9,Summer 1983,Unknown,"Tokyo Movie Shinsha, Victor Entertainment, Mainichi Broadcasting System, Studio Nue, Big West",Artland,Action, Sci-Fi, Adventure
2107,10831,29854,Ushio to Tora (TV),TV,Manga,26,False,"Jul 3, 2015 to Dec 25, 2015",24 min. per ep.,PG-13 - Teens 13 or older,7.67,53783,1182.0,675,124637,544,Summer 2015,Fridays at 22:30 (JST),"Sotsu, Showgate, Tokuma Japan Communications, Daiichi Shokai CO., LTD","MAPPA, Studio VOLN",Action, Adventure, Comedy
2108,10834,10349,Suzy&#039;s Zoo: Daisuki! Witzy,TV,Other,25,False,"Apr 3, 2011 to Oct 4, 2011",2 min. per ep.,G - All Ages,6.28,150,6484.0,9786,434,1,Spring 2011,Unknown,TBS,Digital Media Lab,Kids,,
2109,10840,5420,Kemono no Souja Erin,TV,Novel,50,False,"Jan 10, 2009 to Dec 26, 2009",25 min. per ep.,PG-13 - Teens 13 or older,8.43,12328,150.0,1544,49279,1098,Winter 2009,Unknown,NHK,"Production I.G, Trans Arts",Drama, Fantasy, Slice of Life
2110,10847,3305,Muteki Koujin Daitarn 3,TV,Original,40,False,"Jun 3, 1978 to Mar 31, 1979",25 min. per ep.,PG - Children,7.18,562,2894.0,7174,1724,8,Summer 1978,Unknown,Sotsu,Sunrise,Mecha, Sci-Fi,
2111,10848,36124,Ito Junji: Collection,TV,Manga,12,False,"Jan 5, 2018 to Mar 23, 2018",24 min. per ep.,R - 17+ (violence & profanity),6.2,16463,6755.0,1515,51191,115,Winter 2018,Fridays at 22:30 (JST),"Nippon Columbia, Asahi Shimbun, Yomiuri TV Enterprise, Pony Canyon Enterprise, Smiral Animation, Crunchyroll SC Anime Fund, Muse Communication Co., Ltd.",Studio Deen,Comedy, Demons, Drama
2112,10863,10808,Mobile Suit Gundam AGE,TV,Original,49,False,"Oct 9, 2011 to Sep 23, 2012",24 min. per ep.,PG-13 - Teens 13 or older,6.57,8987,5339.0,2603,21100,47,Fall 2011,Unknown,"Sotsu, Lantis, Mainichi Broadcasting System, Sony Music Entertainment",Sunrise,Action, Mecha, Sci-Fi
2113,10876,17849,Sparrow&#039;s Hotel,TV,4-koma manga,12,False,"Apr 9, 2013 to Jun 25, 2013",3 min. per ep.,PG-13 - Teens 13 or older,5.55,3893,8287.0,4129,7610,7,Spring 2013,Unknown,"DAX Production, Dream Creation",Hotline,Comedy,,
2114,10879,34096,Gintama.,TV,Manga,12,False,"Jan 9, 2017 to Mar 27, 2017",24 min. per ep.,PG-13 - Teens 13 or older,9.02,40441,13.0,934,91695,1237,Winter 2017,Mondays at 01:35 (JST),"TV Tokyo, Aniplex, Dentsu, Shueisha",Bandai Namco Pictures,Action, Comedy, Historical
2115,10890,34494,Sakura Quest,TV,Original,25,False,"Apr 6, 2017 to Sep 21, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.47,22661,1741.0,1011,83241,308,Spring 2017,Thursdays at 00:00 (JST),"AT-X, Houbunsha, TOHO animation, BS11, ABC Animation, Sony PCL",P.A. Works,Slice of Life, Comedy,
2116,10893,79,Shuffle!,TV,Visual novel,24,False,"Jul 8, 2005 to Jan 6, 2006",23 min. per ep.,R+ - Mild Nudity,7.24,97057,2666.0,395,190780,1482,Summer 2005,Unknown,"Lantis, Memory-Tech","Xebec, Asread",Comedy, Drama, Ecchi
2117,10901,14693,Yurumates 3D Plus,TV,Unknown,13,False,"Jul 3, 2012 to Sep 25, 2012",3 min. per ep.,PG-13 - Teens 13 or older,6.47,2039,5744.0,5505,3683,2,Summer 2012,Unknown,"DAX Production, Takeshobo, Right Gauge, Dwango Music Entertainment",C2C,Comedy, Seinen, Slice of Life
2118,10903,31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,TV,Novel,12,True,"Apr 3, 2018 to ?",25 min. per ep.,R - 17+ (violence & profanity),7.55,4664,1496.0,1900,36116,71,Spring 2018,Tuesdays at 21:00 (JST),Shochiku,Production I.G,Action, Military, Sci-Fi
2119,10904,4240,Ginga Senpuu Braiger,TV,Original,39,False,"Oct 6, 1981 to Jun 30, 1982",23 min. per ep.,PG-13 - Teens 13 or older,6.93,221,3809.0,7952,1181,12,Fall 1981,Unknown,Kokusai Eigasha,Toei Animation,Action, Sci-Fi, Adventure
2120,10910,31049,Beyblade Burst,TV,Original,51,False,"Apr 4, 2016 to Mar 27, 2017",24 min. per ep.,PG - Children,6.65,1560,4955.0,4491,6129,36,Spring 2016,Mondays at 17:55 (JST),"TV Tokyo, d-rights",OLM,Action, Sci-Fi, Adventure
2121,10912,2612,Spoon Oba-san,TV,Novel,130,False,"Apr 4, 1983 to Mar 9, 1984",10 min. per ep.,PG - Children,6.77,515,4466.0,7947,1184,2,Spring 1983,Unknown,Gakken,Studio Pierrot,Kids, Magic,
2122,10913,754,Yuki no Joou (TV),TV,Book,36,False,"May 22, 2005 to Feb 12, 2006",25 min. per ep.,PG - Children,7.16,462,2988.0,6231,2671,13,Spring 2005,Sundays at 19:30 (JST),NHK,TMS Entertainment,Adventure, Drama, Fantasy
2123,10918,2001,Tengen Toppa Gurren Lagann,TV,Original,27,False,"Apr 1, 2007 to Sep 30, 2007",24 min. per ep.,PG-13 - Teens 13 or older,8.74,449656,41.0,24,787535,50040,Spring 2007,Sundays at 08:30 (JST),"TV Tokyo, Aniplex, Dentsu, Konami, Half H.P Studio, Bandai",Gainax,Action, Adventure, Comedy
2124,10919,2814,Dondon Domeru to Ron,TV,Original,52,False,"Apr 5, 1988 to Mar 27, 1989",25 min. per ep.,G - All Ages,6.82,301,4231.0,9081,647,1,Spring 1988,Mondays at 17:00 (JST),TV Tokyo,Telescreen BV,Comedy, Kids,
2125,10920,1606,Kekkaishi,TV,Manga,52,False,"Oct 16, 2006 to Feb 5, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.69,34144,1135.0,1118,74057,514,Fall 2006,Unknown,"Yomiuri Telecasting, Tohokushinsha Film Corporation",Sunrise,Adventure, Comedy, Fantasy
2126,10921,919,Ray The Animation,TV,Manga,13,False,"Apr 5, 2006 to Jun 28, 2006",24 min. per ep.,PG-13 - Teens 13 or older,6.74,2842,4596.0,3763,9471,12,Spring 2006,Unknown,Tohokushinsha Film Corporation,OLM,Drama, Romance, Sci-Fi
2127,10923,35757,Gin no Guardian 2nd Season,TV,Web manga,6,False,"Jan 13, 2018 to Feb 17, 2018",24 min. per ep.,PG-13 - Teens 13 or older,6.89,7376,3949.0,2368,24865,57,Winter 2018,Saturdays at 21:00 (JST),Haoliners Animation League,"Emon, Blade",Adventure, Fantasy,
2128,10927,1541,Souten no Ken,TV,Manga,22,False,"Oct 5, 2006 to Mar 15, 2007",27 min. per ep.,R - 17+ (violence & profanity),6.8,1781,4335.0,4417,6410,17,Fall 2006,Unknown,TV Asahi,APPP,Action, Martial Arts, Historical
2129,10929,22147,Amagi Brilliant Park,TV,Light novel,13,False,"Oct 7, 2014 to Dec 26, 2014",24 min. per ep.,PG-13 - Teens 13 or older,7.63,174367,1264.0,194,313113,1527,Fall 2014,Fridays at 02:16 (JST),"Avex Entertainment, TBS, DAX Production, flying DOG, Mobcast",Kyoto Animation,Comedy, Magic, Fantasy
2130,10932,31452,Norn9: Norn+Nonet,TV,Visual novel,12,False,"Jan 7, 2016 to Mar 31, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.68,16498,4854.0,1512,51362,203,Winter 2016,Thursdays at 21:30 (JST),"Frontier Works, Sotsu, AT-X, Orange, NBCUniversal Entertainment Japan, Tokyo MX, i0+, famima.com, Hakuhodo DY Music &amp; Pictures, Docomo Anime Store, TEAM Entertainment Inc., Chugai Mining Co., Ltd., Medicos Entertainment, Toshiba Digital Frontiers",Kinema Citrus,Sci-Fi, Adventure, Romance
2131,10934,12185,Mameushi-kun,TV,Picture book,52,False,"Oct 6, 2007 to Sep 27, 2008",15 min. per ep.,G - All Ages,5.92,13,11153.0,12750,111,0,Fall 2007,Unknown,Sotsu,TMS Entertainment,Comedy, Fantasy, Kids
2132,10941,163,Power Stone,TV,Game,26,False,"Apr 3, 1999 to Sep 25, 1999",20 min. per ep.,PG - Children,6.54,2530,5465.0,4836,5108,16,Spring 1999,Saturdays at 17:00 (JST),Avex Entertainment,Studio Pierrot,Adventure, Comedy, Fantasy
2133,10943,7647,Arakawa Under the Bridge,TV,Manga,13,False,"Apr 5, 2010 to Jun 28, 2010",24 min. per ep.,PG-13 - Teens 13 or older,7.67,94787,1164.0,356,210816,1771,Spring 2010,Unknown,"Square Enix, Starchild Records, Rakuonsha",Shaft,Comedy, Romance, Seinen
2134,10949,34836,Future Card Buddyfight Battsu,TV,Card game,52,False,"Apr 1, 2017 to Mar 31, 2018",23 min. per ep.,PG - Children,6.28,233,6464.0,7885,1223,8,Spring 2017,Saturdays at 08:00 (JST),"Dentsu, TV Aichi","Xebec, OLM",Game,,
2135,10953,22099,Hero Bank,TV,Game,51,False,"Apr 7, 2014 to Mar 30, 2015",23 min. per ep.,PG - Children,6.13,384,6997.0,6678,2172,10,Spring 2014,Unknown,"Tokyo Movie Shinsha, Sega",TMS Entertainment,Game, Kids,
2136,10954,5040,One Outs,TV,Manga,25,False,"Oct 8, 2008 to Apr 1, 2009",23 min. per ep.,PG-13 - Teens 13 or older,8.4,58908,167.0,743,115740,2305,Fall 2008,Unknown,"VAP, Nippon Television Network",Madhouse,Sports, Psychological, Seinen
2137,10956,1250,Erementar Gerad,TV,Manga,26,False,"Apr 5, 2005 to Sep 27, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.39,34592,2063.0,1133,72724,469,Spring 2005,Tuesdays at 18:00 (JST),"TV Tokyo, Geneon Universal Entertainment, Sotsu, Victor Entertainment",Xebec,Adventure, Comedy, Fantasy
2138,10961,30344,The iDOLM@STER Cinderella Girls 2nd Season,TV,Game,12,False,"Jul 18, 2015 to Oct 17, 2015",24 min. per ep.,PG-13 - Teens 13 or older,7.41,10993,1997.0,2448,23459,136,Summer 2015,Saturdays at 00:00 (JST),"Aniplex, Half H.P Studio, Nippon Columbia, Bandai Namco Games, Anime Consortium Japan",A-1 Pictures,Comedy, Drama, Music
2139,10964,3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,TV,Manga,46,False,"Oct 6, 1991 to Sep 27, 1992",24 min. per ep.,PG-13 - Teens 13 or older,6.99,317,3604.0,7976,1166,7,Fall 1991,Unknown,Nippon Television Network,Toei Animation,Action, Comedy, Sports
2140,10968,3298,Hatenkou Yuugi,TV,Manga,10,False,"Jan 5, 2008 to Mar 8, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.25,12838,2615.0,2153,29128,191,Winter 2008,Unknown,"Frontier Works, Sotsu",Studio Deen,Adventure, Comedy, Drama
2141,10974,1614,Captain Tsubasa: Road to 2002,TV,Manga,52,False,"Oct 7, 2001 to Oct 6, 2002",24 min. per ep.,PG-13 - Teens 13 or older,7.46,17252,1755.0,2243,27115,130,Fall 2001,Unknown,TV Tokyo,"Madhouse, Group TAC",Action, Shounen, Sports
2142,10979,1137,Mushrambo,TV,Original,32,False,"Feb 5, 2000 to Sep 23, 2000",23 min. per ep.,PG - Children,7.09,5577,3236.0,3588,10584,57,Winter 2000,Saturdays at 18:28 (JST),TV Asahi,Toei Animation,Sci-Fi, Adventure, Drama
2143,10980,3299,H2O: Footprints in the Sand,TV,Visual novel,12,False,"Jan 4, 2008 to Mar 21, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.19,37732,2845.0,1119,74002,387,Winter 2008,Unknown,"NTT Docomo, Studio Jack",Zexcs,Harem, Romance, School
2144,10987,1019,Honoo no Mirage,TV,Light novel,13,False,"Jan 7, 2002 to Apr 8, 2002",24 min. per ep.,PG-13 - Teens 13 or older,6.69,5591,4797.0,3051,15191,75,Winter 2002,Unknown,"Aniplex, Shueisha",Madhouse,Action, Romance, Supernatural
2145,10988,2361,Sei Juushi Bismarck,TV,Original,51,False,"Oct 7, 1984 to Sep 29, 1985",24 min. per ep.,PG-13 - Teens 13 or older,7.43,1665,1904.0,5629,3487,28,Fall 1984,Unknown,Nippon Television Network,Studio Pierrot,Action, Sci-Fi, Adventure
2146,10993,634,Koi Kaze,TV,Manga,13,False,"Apr 2, 2004 to Jun 18, 2004",24 min. per ep.,R - 17+ (violence & profanity),7.27,19650,2525.0,1453,54349,385,Spring 2004,Unknown,"Geneon Universal Entertainment, TV Asahi, Rondo Robe",A.C.G.T.,Slice of Life, Psychological, Drama
2147,11003,10793,Guilty Crown,TV,Original,22,False,"Oct 14, 2011 to Mar 23, 2012",24 min. per ep.,R - 17+ (violence & profanity),7.74,338646,1016.0,49,637375,14672,Fall 2011,Fridays at 01:15 (JST),"Aniplex, Dentsu, Movic, Fuji TV, Fuji Pacific Music Publishing",Production I.G,Action, Sci-Fi, Super Power
2148,11012,36516,Beatless,TV,Novel,24,True,"Jan 13, 2018 to ?",24 min. per ep.,PG-13 - Teens 13 or older,6.14,14247,6948.0,1019,82617,233,Winter 2018,Saturdays at 01:55 (JST),"Kadokawa Shoten, Mainichi Broadcasting System, Sony Music Entertainment, Good Smile Company, Animatic",Diomedea,Action, Drama, Romance
2149,11016,19121,Doctor Chichibuyama,TV,4-koma manga,2,False,"Apr 3, 1988 to Jul 31, 1988",30 min. per ep.,R+ - Mild Nudity,5.63,43,9981.0,10887,236,1,Spring 1988,Unknown,"Pony Canyon, Fuji TV, Ashi Production",Production Reed,Ecchi, Parody, Seinen
2150,11018,2510,Sengoku Majin Goushougun,TV,Original,26,False,"Jul 3, 1981 to Dec 28, 1981",24 min. per ep.,PG-13 - Teens 13 or older,6.81,263,4291.0,7869,1233,0,Summer 1981,Unknown,TV Tokyo,Production Reed,Action, Sci-Fi, Parody
2151,11035,345,Eikoku Koi Monogatari Emma,TV,Manga,12,False,"Apr 3, 2005 to Jun 19, 2005",25 min. per ep.,G - All Ages,7.77,10261,938.0,2078,30913,219,Spring 2005,Unknown,"Pony Canyon, TBS, Toshiba Entertainment, Fuji Creative",Studio Pierrot,Slice of Life, Historical, Drama
2152,11036,34822,Tsuki ga Kirei,TV,Original,12,False,"Apr 7, 2017 to Jun 30, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.35,76357,195.0,474,169916,3365,Spring 2017,Fridays at 00:00 (JST),"Sotsu, Mainichi Broadcasting System, flying DOG",feel.,Romance, School,
2153,11038,15699,Haiyore! Nyaruko-san W,TV,Light novel,12,False,"Apr 8, 2013 to Jul 1, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.4,57118,2016.0,786,109992,239,Spring 2013,Unknown,"Avex Entertainment, Sotsu, DIVE II Entertainment",Xebec,Comedy, Parody, Sci-Fi
2154,11044,3577,Kyouran Kazoku Nikki,TV,Light novel,26,False,"Apr 12, 2008 to Oct 4, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.33,8611,2309.0,2436,23730,115,Spring 2008,Unknown,Lantis,Nomad,Comedy, Sci-Fi,
2155,11049,34451,Kekkai Sensen & Beyond,TV,Manga,12,False,"Oct 8, 2017 to Dec 24, 2017",24 min. per ep.,R - 17+ (violence & profanity),8.08,55333,456.0,546,149337,664,Fall 2017,Sundays at 03:08 (JST),"Nihon Ad Systems, Mainichi Broadcasting System, TOHO animation, Shueisha",Bones,Action, Comedy, Fantasy
2156,11050,2993,Rosario to Vampire,TV,Manga,13,False,"Jan 3, 2008 to Mar 27, 2008",25 min. per ep.,R+ - Mild Nudity,7.06,230899,3344.0,130,385405,3140,Winter 2008,Unknown,"GDH, Yomiko Advertising, Happinet Pictures, Atelier Musa, Shueisha, Sotsu Music Publishing",Gonzo,Harem, Comedy, Romance
2157,11051,2557,Trapp Ikka Monogatari,TV,Unknown,40,False,"Jan 13, 1991 to Dec 28, 1991",23 min. per ep.,G - All Ages,7.76,1784,976.0,5350,3931,15,Winter 1991,Sundays at 19:30 (JST),Fuji TV,Nippon Animation,Drama, Historical, Music
2158,11052,3176,Nessa no Haou Gandalla,TV,Original,26,False,"Apr 11, 1998 to Oct 17, 1998",22 min. per ep.,PG-13 - Teens 13 or older,6.03,98,7285.0,8465,907,1,Spring 1998,Unknown,Big West,Production Reed,Adventure, Drama, Fantasy
2159,11053,2106,Kiss Dum: Engage Planet,TV,Original,26,False,"Apr 4, 2007 to Sep 26, 2007",24 min. per ep.,PG-13 - Teens 13 or older,6.72,1946,4667.0,4099,7728,13,Spring 2007,Unknown,Bandai Visual,Satelight,Mecha, Military, Sci-Fi
2160,11055,28595,Pac-World,TV,Game,52,False,"Apr 5, 2014 to Apr 25, 2015",25 min. per ep.,PG - Children,5.37,106,8581.0,9834,422,0,Spring 2014,Saturdays at 18:30 (JST),Bandai Namco Entertainment,OLM Digital,Adventure, Comedy, Sci-Fi
2161,11061,553,Yami no Matsuei,TV,Manga,13,False,"Oct 2, 2000 to Dec 18, 2000",23 min. per ep.,R - 17+ (violence & profanity),7.19,18684,2874.0,1800,39310,405,Fall 2000,Unknown,"Starchild Records, Movic",J.C.Staff,Comedy, Drama, Fantasy
2162,11065,3312,Dr. Slump,TV,Manga,74,False,"Nov 26, 1997 to Sep 22, 1999",25 min. per ep.,PG-13 - Teens 13 or older,7.07,4308,3296.0,3560,10807,35,Fall 1997,Wednesdays at 19:00 (JST),Fuji TV,Toei Animation,Slice of Life, Comedy, Sci-Fi
2163,11066,15377,Hyakka Ryouran: Samurai Bride,TV,Light novel,12,False,"Apr 5, 2013 to Jun 21, 2013",24 min. per ep.,R+ - Mild Nudity,6.87,28765,4040.0,1251,65193,73,Spring 2013,Unknown,"Genco, Lantis, Hobby Japan, Gigno Systems",Arms,Action, Ecchi, Comedy
2164,11074,33222,Fudanshi Koukou Seikatsu,TV,Manga,12,False,"Jul 5, 2016 to Sep 20, 2016",3 min. per ep.,PG-13 - Teens 13 or older,6.66,18925,4927.0,1820,38554,65,Summer 2016,Tuesdays at 22:55 (JST),"DAX Production, Dream Creation, bilibili",EMT²,Slice of Life, Comedy, School
2165,11076,12929,Saint Seiya Omega,TV,Unknown,97,False,"Apr 1, 2012 to Mar 30, 2014",23 min. per ep.,PG-13 - Teens 13 or older,6.47,10677,5734.0,2163,28886,99,Spring 2012,Sundays at 06:30 (JST),"Dentsu, TV Asahi",Toei Animation,Action, Adventure, Fantasy
2166,11085,12481,Gregory Horror Show: The Second Guest,TV,Original,25,False,"Apr 1, 2000 to Oct 1, 2000",3 min. per ep.,PG - Children,6.9,421,3912.0,8519,879,7,Spring 2000,Unknown,"VAP, TV Asahi",Milky Cartoon,Mystery, Comedy, Horror
2167,11087,32094,Reikenzan: Hoshikuzu-tachi no Utage,TV,Light novel,12,False,"Jan 9, 2016 to Mar 26, 2016",24 min. per ep.,PG-13 - Teens 13 or older,7.23,20384,2696.0,1492,52083,144,Winter 2016,Saturdays at 00:00 (JST),"Haoliners Animation League, Tencent Animation",Studio Deen,Comedy, Magic, Fantasy
2168,11092,33421,Hitori no Shita: The Outcast,TV,Manga,12,False,"Jul 9, 2016 to Sep 24, 2016",24 min. per ep.,R - 17+ (violence & profanity),6.74,20668,4579.0,1323,61353,115,Summer 2016,Saturdays at 21:00 (JST),"Haoliners Animation League, Tencent Animation, Emon",Namu Animation,Action, Super Power, Supernatural
2169,11100,1314,DT Eightron,TV,Manga,26,False,"Apr 18, 1998 to Nov 6, 1998",25 min. per ep.,PG-13 - Teens 13 or older,6.39,327,6030.0,7933,1188,3,Spring 1998,Saturdays at 02:45 (JST),Fuji TV,Sunrise,Action, Sci-Fi, Shounen
2170,11102,2161,Skull Man,TV,Manga,13,False,"Apr 29, 2007 to Jul 22, 2007",23 min. per ep.,PG-13 - Teens 13 or older,6.74,6056,4550.0,2669,20059,48,Spring 2007,Unknown,"Geneon Universal Entertainment, Diomedea",Bones,Action, Mystery, Super Power
2171,11103,482,Yu☆Gi☆Oh!: Duel Monsters GX,TV,Manga,180,False,"Oct 6, 2004 to Mar 26, 2008",23 min. per ep.,PG-13 - Teens 13 or older,7.23,60148,2705.0,844,103013,787,Fall 2004,Unknown,"TV Tokyo, Toei Animation, Nihon Ad Systems",Studio Gallop,Action, Comedy, Fantasy
2172,11115,27655,Aldnoah.Zero 2nd Season,TV,Original,12,False,"Jan 11, 2015 to Mar 29, 2015",23 min. per ep.,R - 17+ (violence & profanity),7.11,122672,3146.0,379,199361,961,Winter 2015,Sundays at 00:00 (JST),"Aniplex, Movic, Nitroplus, Houbunsha, MAGES., Tokyo MX, Asahi Broadcasting, BS11","A-1 Pictures, TROYCA",Action, Mecha, Sci-Fi
2173,11119,31988,Hibike! Euphonium 2,TV,Novel,13,False,"Oct 6, 2016 to Dec 29, 2016",23 min. per ep.,PG-13 - Teens 13 or older,8.29,47778,248.0,890,97398,1208,Fall 2016,Thursdays at 00:00 (JST),"Lantis, Pony Canyon, Rakuonsha",Kyoto Animation,Music, School, Drama
2174,11123,6203,Sasameki Koto,TV,Manga,13,False,"Oct 8, 2009 to Dec 31, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.18,17206,2903.0,1698,43134,252,Fall 2009,Unknown,"Half H.P Studio, flying DOG",AIC,Comedy, Romance, School
2175,11132,4459,Ojarumaru,TV,Original,0,True,"Oct 5, 1998 to ?",10 min.,G - All Ages,6.41,198,5965.0,8744,779,4,Fall 1998,Not scheduled once per week,NHK,Studio Gallop,Adventure, Comedy, Kids
2176,11134,25809,Ore-tachi Ijiwaru Kei,TV,Unknown,14,False,"Dec 26, 2004 to Apr 3, 2005",30 min. per ep.,None,5.48,25,11645.0,11787,160,0,Winter 2005,Unknown,"Aniplex, Mainichi Broadcasting System",Karaku,Comedy,,
2177,11136,4192,Hayate no Gotoku!!,TV,Manga,25,False,"Apr 4, 2009 to Sep 19, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.85,40143,791.0,1045,79418,515,Spring 2009,Unknown,"TV Tokyo, Geneon Universal Entertainment, Shogakukan Productions, Shogakukan Music &amp; Digital Entertainment",J.C.Staff,Action, Harem, Comedy
2178,11140,30746,Fushigi na Somera-chan,TV,4-koma manga,12,False,"Oct 7, 2015 to Dec 23, 2015",3 min. per ep.,PG-13 - Teens 13 or older,5.95,4582,7458.0,3698,9856,10,Fall 2015,Wednesdays at 23:55 (JST),"DAX Production, Dream Creation",Seven,Comedy, Magic, Slice of Life
2179,11141,36135,Oretacha Youkai Ningen,TV,Original,25,False,"Oct 4, 2017 to Mar 28, 2018",2 min. per ep.,PG-13 - Teens 13 or older,4.19,27,11647.0,7925,1197,0,Fall 2017,Wednesdays at 23:30 (JST),Nihon Ad Systems,DLE,Parody, Horror, Demons
2180,11157,36038,Net-juu no Susume,TV,Web manga,10,False,"Oct 10, 2017 to Dec 12, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.86,94500,785.0,413,185405,1228,Fall 2017,Tuesdays at 01:40 (JST),"DAX Production, flying DOG, Sony Music Communications, Tokyo MX, comico, East Japan Marketing &amp; Communications, Crunchyroll SC Anime Fund",Signal. MD,Game, Comedy, Romance
2181,11159,4052,Medarot Damashii,TV,Game,39,False,"Jul 7, 2000 to Mar 30, 2001",20 min. per ep.,G - All Ages,6.74,6159,4588.0,3439,11763,8,Summer 2000,Fridays at 18:00 (JST),"TV Tokyo, Nihon Ad Systems, Nelvana",Trans Arts,Action, Sci-Fi, Adventure
